text,term_true,cat_true,pol_true,analysis
overrated,['RESTAURANT'],['GENERAL'],['0'],[]
– i was highly disappointed in the food at pagoda .,['FOOD'],['QUALITY'],['0'],[]
i will not go back .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'I will not go back', 'sentiment': 'negative'}]"
i will never return again .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'i will never return again', 'sentiment': 'negative'}]"
it was absolutely amazing .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'it was absolutely amazing', 'sentiment': 'positive'}]"
amazing .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'amazing', 'sentiment': 'positive'}]"
i can not wait to go back again this coming weekend !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'i can not wait to go back again this coming weekend !', 'sentiment': 'positive'}]"
mmm . . . good !,['RESTAURANT'],['GENERAL'],['2'],[]
we ' re going back . : d,['RESTAURANT'],['GENERAL'],['2'],[]
finally a meal that you will remember for a long time !,['FOOD'],['QUALITY'],['2'],"[{'category': 'General', 'aspect': 'Meal', 'segment': 'finally a meal that you will remember for a long time', 'sentiment': 'positive'}]"
very disappointing,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'very disappointing', 'sentiment': 'negative'}]"
– i took my parents here for their anniversary - very very disappointed ! ! !,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'very very disappointed ! ! !', 'sentiment': 'negative'}]"
nothing really came across as outstanding .,['FOOD'],['QUALITY'],['0'],"[{'category': 'General', 'aspect': 'nothing', 'segment': 'nothing really came across as outstanding', 'sentiment': 'negative'}]"
very disappointed .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'Quality', 'aspect': 'Pasta', 'segment': 'The pasta was overcooked', 'sentiment': 'negative'}, {'category': 'Quality', 'aspect': 'Sauce', 'segment': 'The sauce was bland', 'sentiment': 'negative'}]"
we were then charged for their most expensive sake ( $ 20 + per serving ) when we in fact drank a sake of less than half that price .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Price', 'aspect': 'Sake', 'segment': 'we were then charged for their most expensive sake ( $ 20 + per serving ) when we in fact drank a sake of less than half that price', 'sentiment': 'negative'}]"
you are bound to have a very charming time .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'you are bound to have a very charming time', 'sentiment': 'positive'}]"
not recommanded ! ! !,['RESTAURANT'],['GENERAL'],['0'],[]
it is not worth going at all and spend your money there ! ! !,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'it is not worth going at all and spend your money there ! ! !', 'sentiment': 'negative'}]"
– pretty cheap for sit down mexican and downtown .,"['RESTAURANT', 'LOCATION']","['PRICES', 'GENERAL']","['2', '2']","[{'category': 'Price', 'aspect': 'Restaurant', 'segment': 'pretty cheap for sit down mexican and downtown', 'sentiment': 'positive'}]"
if you ' re in the area you should n ' t be disappointed .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Location', 'aspect': 'Area', 'segment': ""if you ' re in the area"", 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Restaurant', 'segment': ""you should n ' t be disappointed"", 'sentiment': 'negative'}]"
ok . . . . – maybe i went in on someone ' s bad day . . . .,['RESTAURANT'],['GENERAL'],['0'],[]
"took forever to get our order taken , water refills were too much to ask for and the only time she was fast was when we asked for our bill when we could get her attention .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Order Taking', 'segment': 'took forever to get our order taken', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Water Refills', 'segment': 'water refills were too much to ask for', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Bill', 'segment': 'the only time she was fast was when we asked for our bill', 'sentiment': 'positive'}]"
i do n ' t know if i ' ll be back . . . .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""i do n't know if i'll be back"", 'sentiment': 'negative'}]"
"everything you want and more , very fresh .","['FOOD', 'FOOD']","['QUALITY', 'STYLE_OPTIONS']","['2', '2']",[]
"its worth the wait , especially since they ' ll give you a call when the table is ready .","['RESTAURANT', 'SERVICE']","['GENERAL', 'GENERAL']","['2', '2']","[{'category': 'Wait_Time', 'aspect': 'Wait Time', 'segment': 'its worth the wait', 'sentiment': 'positive'}, {'category': 'Service', 'aspect': 'Service', 'segment': ""especially since they ' ll give you a call when the table is ready"", 'sentiment': 'positive'}]"
i went there with some friends one night to play bingo and watch the sox game and it was a blast !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Atmosphere', 'aspect': 'Bingo', 'segment': 'i went there with some friends one night to play bingo and watch the sox game and it was a blast !', 'sentiment': 'positive'}]"
every time ` ` 0 - sixtynine ' ' is called the bartender buys everyone drinks !,['SERVICE'],['GENERAL'],['2'],"[{'category': 'Beverages', 'aspect': 'Drinks', 'segment': 'the bartender buys everyone drinks', 'sentiment': 'positive'}]"
been there lots since and its always a good time .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'been there lots since and its always a good time', 'sentiment': 'positive'}]"
i found a new home on second avenue ! ! ! ! ! ! ! ! ! ! ! !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Home', 'aspect': 'Second Avenue', 'segment': 'I found a new home on Second Avenue', 'sentiment': 'positive'}]"
just go there and see for yourself .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'just go there and see for yourself', 'sentiment': 'positive'}]"
"you need to watch your game , they will have it on for you .",['SERVICE'],['GENERAL'],['2'],[]
kudos to these guys .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Guys', 'segment': 'kudos to these guys', 'sentiment': 'positive'}]"
i found a new home and just moved with a long lease .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Home', 'aspect': 'Home', 'segment': 'i found a new home', 'sentiment': 'positive'}, {'category': 'Home', 'aspect': 'Lease', 'segment': 'with a long lease', 'sentiment': 'positive'}]"
unless you are just stopping in for a few drinks i would n ' t recommend going here .,"['DRINKS', 'RESTAURANT']","['QUALITY', 'GENERAL']","['2', '0']",[]
you are likely to be disappointed .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'you are likely to be disappointed', 'sentiment': 'negative'}]"
"it was romantic - and even nice even with my sister , reminded me of italy , and had artwork and music that kept up the feeling of being in a mediterrean villa .","['AMBIENCE', 'AMBIENCE', 'AMBIENCE']","['GENERAL', 'GENERAL', 'GENERAL']","['2', '2', '2']","[{'category': 'Atmosphere', 'aspect': 'Romantic', 'segment': 'it was romantic', 'sentiment': 'positive'}, {'category': 'Atmosphere', 'aspect': 'Nice', 'segment': 'even nice even with my sister', 'sentiment': 'positive'}, {'category': 'Atmosphere', 'aspect': 'Italy', 'segment': 'reminded me of italy', 'sentiment': 'positive'}, {'category': 'Atmosphere', 'aspect': 'Mediterrean', 'segment': 'had artwork and music that kept up the feeling of being in a mediterrean villa', 'sentiment': 'positive'}]"
i recommend it for a night when you want to splurge ! ( it was a bit expensive ),"['RESTAURANT', 'RESTAURANT']","['GENERAL', 'PRICES']","['2', '0']","[{'category': 'Recommendation', 'aspect': 'Restaurant', 'segment': 'I recommend it for a night when you want to splurge', 'sentiment': 'positive'}, {'category': 'Price', 'aspect': 'Restaurant', 'segment': 'it was a bit expensive', 'sentiment': 'negative'}]"
"the best thing is , the prices are also quite reasonable .",['RESTAURANT'],['PRICES'],['2'],"[{'category': 'Value', 'aspect': 'Prices', 'segment': 'the prices are also quite reasonable', 'sentiment': 'positive'}]"
hidden little jem,['RESTAURANT'],['GENERAL'],['2'],[]
– tucked away over by the beverly center .,['LOCATION'],['GENERAL'],['1'],"[{'category': 'Location', 'aspect': 'Restaurant', 'segment': 'tucked away over by the beverly center', 'sentiment': 'negative'}]"
"you routinely see indian families and friends dining there , which is always a good sign .",['RESTAURANT'],['MISCELLANEOUS'],['2'],[]
"normally , places ask how hot you want it , but they did n ' t .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Places', 'segment': ""normally, places ask how hot you want it, but they did n't"", 'sentiment': 'negative'}]"
i should have thought to bring it up but never expected the food to be that mild .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Taste', 'aspect': 'Food', 'segment': 'i should have thought to bring it up but never expected the food to be that mild', 'sentiment': 'negative'}]"
and they packaged everything nicely so it did n ' t spill .,['SERVICE'],['GENERAL'],['2'],[]
awesome find,['RESTAURANT'],['GENERAL'],['2'],[]
you can order to go if you have to get back to the office too !,['SERVICE'],['GENERAL'],['2'],"[{'category': 'Style_Options', 'aspect': 'Food', 'segment': 'you can order to go if you have to get back to the office too !', 'sentiment': 'positive'}]"
lebanese food ! yum !,['FOOD'],['QUALITY'],['2'],"[{'category': 'Food', 'aspect': 'Lebanese', 'segment': 'Lebanese food', 'sentiment': 'positive'}]"
"– i ' ve been to open sesame only once , but i ' m still reeling from the experience ! !",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the food was terrible', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Service', 'segment': 'the service was terrible', 'sentiment': 'negative'}, {'category': 'Atmosphere', 'aspect': 'Atmosphere', 'segment': 'the atmosphere was terrible', 'sentiment': 'negative'}]"
"what a tastly , flaky treat !","['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '2']","[{'category': 'Quality', 'aspect': 'Taste', 'segment': 'what a tastly', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Flakiness', 'segment': 'flaky treat', 'sentiment': 'positive'}]"
there have been several occasions when we ' ve just not gotten some side dishes we ' ve ordered .,['SERVICE'],['GENERAL'],['0'],[]
we waited over 30 minutes for our drinks and over 1 1 / 2 hours for our food .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Drinks', 'segment': 'we waited over 30 minutes for our drinks', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Food', 'segment': 'we waited over 1 1 / 2 hours for our food', 'sentiment': 'negative'}]"
"however , one sunday afternoon my husband and i did go ( although with my loud protests ) and were pleasantly surprised .",['RESTAURANT'],['GENERAL'],['2'],[]
it was like dining at a completely different restaurant .,['RESTAURANT'],['GENERAL'],['2'],[]
"we have since returned and also had a great experience , sampling more small plates and a variety of the beer ( cold and good ) .","['DRINKS', 'DRINKS', 'RESTAURANT']","['QUALITY', 'QUALITY', 'GENERAL']","['2', '2', '2']","[{'category': 'Experience', 'aspect': 'Returning', 'segment': 'we have since returned and also had a great experience', 'sentiment': 'positive'}, {'category': 'Style_Options', 'aspect': 'Small Plates', 'segment': 'sampling more small plates', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Beer', 'segment': 'a variety of the beer ( cold and good )', 'sentiment': 'positive'}]"
"we did have the same waiter the second time , so maybe the service is spotty and our luck is good .",['SERVICE'],['GENERAL'],['2'],"[{'category': 'Service', 'aspect': 'Waiter', 'segment': 'we did have the same waiter the second time, so maybe the service is spotty and our luck is good', 'sentiment': 'neutral'}]"
sunday afternoons there is a band playing and it is lots of fun .,['AMBIENCE'],['GENERAL'],['0'],"[{'category': 'Atmosphere', 'aspect': 'Band', 'segment': 'sunday afternoons there is a band playing and it is lots of fun', 'sentiment': 'positive'}]"
nice job !,['RESTAURANT'],['GENERAL'],['2'],[]
this is sad for what once was one of the best places you could ever eat .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'this is sad for what once was one of the best places you could ever eat', 'sentiment': 'negative'}]"
i hope one day scooner or later returns to what it once was .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Scooner', 'segment': 'i hope one day scooner or later returns to what it once was', 'sentiment': 'positive'}]"
"untill this happens , my advice is to stay away .",['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'untill this happens , my advice is to stay away', 'sentiment': 'negative'}]"
old reliable,['RESTAURANT'],['GENERAL'],['2'],[]
– after 12 years in seattle ray ' s rates as the place we always go back to .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Quality', 'aspect': 'Restaurant', 'segment': ""Ray's rates as the place we always go back to"", 'sentiment': 'positive'}]"
i liked it .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'It', 'segment': 'I liked it', 'sentiment': 'positive'}]"
"it was so much though that i could barely finish but i did , since it was delicious .","['FOOD', 'FOOD']","['STYLE_OPTIONS', 'QUALITY']","['1', '2']","[{'category': 'Quantity', 'aspect': 'Food', 'segment': 'it was so much though that i could barely finish', 'sentiment': 'negative'}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'since it was delicious', 'sentiment': 'positive'}]"
wow ! ! ! ! ! ! ! !,['RESTAURANT'],['GENERAL'],['2'],[]
– it cant get any better ! ! ! ! !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Cant get any better', 'segment': 'it cant get any better ! ! ! ! !', 'sentiment': 'positive'}]"
absolutely fabulous ! ! !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'absolutely fabulous ! ! !', 'sentiment': 'positive'}]"
two thumbs up !,['FOOD'],['QUALITY'],['2'],[]
this is right up there with places in tokyo as far as the freshness is concerned .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Freshness', 'segment': 'this is right up there with places in tokyo as far as the freshness is concerned', 'sentiment': 'positive'}]"
splendid,['RESTAURANT'],['GENERAL'],['2'],[]
perfect on a cold day .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Weather', 'aspect': 'Day', 'segment': 'perfect on a cold day', 'sentiment': 'positive'}]"
$ 6 with tip .,['RESTAURANT'],['PRICES'],['2'],"[{'category': 'Price', 'aspect': 'Price', 'segment': '$ 6 with tip', 'sentiment': 'positive'}]"
perfection .,['RESTAURANT'],['GENERAL'],['2'],[]
"on weekends , you might have to wait for couple hours .",['SERVICE'],['GENERAL'],['1'],[]
"however , they do take your cellphone numbers so that you can go hang out somewhere else till they call you up on your cellphone .",['SERVICE'],['GENERAL'],['2'],[]
"that ' s a huge compliment , especially in the fickled restaurant business , . . . enough already !",['RESTAURANT'],['GENERAL'],['2'],[]
"i guarantee you wo n ' t be disappointed , there ' s also valet parking .","['RESTAURANT', 'RESTAURANT']","['GENERAL', 'MISCELLANEOUS']","['2', '2']","[{'category': 'Recommendation', 'aspect': '', 'segment': ""I guarantee you won't be disappointed"", 'sentiment': 'positive'}, {'category': 'Style_Options', 'aspect': 'Parking', 'segment': ""there's also valet parking"", 'sentiment': 'positive'}]"
a cozy spot for 2,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Style_Options', 'aspect': 'Coziness', 'segment': 'a cozy spot for 2 or more', 'sentiment': 'positive'}]"
"– i ca n ' t believe murphy ' s has been around for over 25 years , amazing .",['RESTAURANT'],['MISCELLANEOUS'],['2'],"[{'category': 'Longevity', 'aspect': ""Murphy's"", 'segment': ""Murphy's has been around for over 25 years"", 'sentiment': 'positive'}]"
addicting !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'addicting !', 'sentiment': 'positive'}]"
i went there with a friend from out of town . . . and we were both very impressed !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'i went there with a friend from out of town . . . and we were both very impressed !', 'sentiment': 'positive'}]"
the price was right too .,['RESTAURANT'],['PRICES'],['2'],"[{'category': 'Price', 'aspect': 'Price', 'segment': 'the price was right too', 'sentiment': 'positive'}]"
i ' d go back there in a heartbeat .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""I'd go back there in a heartbeat."", 'sentiment': 'positive'}]"
well i guess it ' s hard to be seated when one is invisible to the staff .,['SERVICE'],['GENERAL'],['0'],[]
once seated it took about 30 minutes to finally get the meal .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Speed', 'segment': 'once seated it took about 30 minutes to finally get the meal', 'sentiment': 'negative'}]"
the prior reviews said kid friendly . . . give me a break with two young children that is light years .,['RESTAURANT'],['MISCELLANEOUS'],['0'],[]
it was decent but nothing exceptional .,"['FOOD', 'FOOD']","['QUALITY', 'QUALITY']","['2', '1']","[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'it was decent but nothing exceptional', 'sentiment': 'neutral'}]"
the place is the next best thing to my moms cooking .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'the place is the next best thing to my moms cooking', 'sentiment': 'positive'}]"
way over - rated ! ! ! !,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'way over - rated ! ! ! ! !', 'sentiment': 'negative'}]"
10 !,['RESTAURANT'],['GENERAL'],['2'],[]
cut to the chase - this is amazing !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'cut to the chase - this is amazing !', 'sentiment': 'positive'}]"
it ' s unpretentious and underground .,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Style_Options', 'aspect': 'It', 'segment': ""It's unpretentious and underground"", 'sentiment': 'positive'}]"
"it ' s fresh , welcoming , delicious , and relaxing .","['FOOD', 'FOOD', 'AMBIENCE', 'AMBIENCE']","['QUALITY', 'QUALITY', 'GENERAL', 'GENERAL']","['2', '2', '2', '2']",[]
i went here on a recommendation and will surely return time and time again .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Recommendation', 'aspect': 'Return', 'segment': 'i went here on a recommendation and will surely return time and time again', 'sentiment': 'positive'}]"
what a find !,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Find', 'segment': 'what a find !', 'sentiment': 'positive'}]"
well worth it,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Value', 'aspect': 'Price', 'segment': 'well worth it', 'sentiment': 'positive'}]"
good for late night dining ( last minute planning ) without reservations .,['RESTAURANT'],['MISCELLANEOUS'],['2'],"[{'category': 'Style_Options', 'aspect': 'Dining', 'segment': 'good for late night dining', 'sentiment': 'positive'}, {'category': 'Planning', 'aspect': 'Reservations', 'segment': 'without reservations', 'sentiment': 'positive'}]"
love it every time,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'love it every time', 'sentiment': 'positive'}]"
never had one single problem there .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'never had one single problem there', 'sentiment': 'positive'}]"
seafood plus,['FOOD'],['QUALITY'],['2'],[]
– this was great dining experience .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Great_Dining', 'aspect': 'Experience', 'segment': 'this was great dining experience', 'sentiment': 'positive'}, {'category': 'Food', 'aspect': 'Food', 'segment': 'the food was very good', 'sentiment': 'positive'}]"
"if you ' re going to see danny gans or just staying at the mirage , do n ' t miss this one .",['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'Recommendation', 'aspect': 'Restaurant', 'segment': ""Do n't miss this one"", 'sentiment': 'positive'}, {'category': 'Location', 'aspect': 'Restaurant', 'segment': 'The Mirage', 'sentiment': 'positive'}]"
completely over rated !,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'Quality', 'aspect': 'Food', 'segment': 'The food was terrible', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Service', 'segment': 'The service was really slow', 'sentiment': 'negative'}]"
"even then , the order was not correct and we were still waiting for a couple items .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Order', 'segment': 'The order was not correct', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Waiting', 'segment': 'We were still waiting for a couple items', 'sentiment': 'negative'}]"
we had a very hard time getting the waitress ' attention and finally had to get up and go inside to speak to a manager .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Waitress', 'segment': ""we had a very hard time getting the waitress' attention"", 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Manager', 'segment': 'we had to get up and go inside to speak to a manager', 'sentiment': 'positive'}]"
as it turns out the owner was seated right next to us and when he came over to check on our problems was very dismissive and offered a token 20 % discount on our bill .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Owner', 'aspect': 'Owner', 'segment': 'as it turns out the owner was seated right next to us', 'sentiment': 'neutral'}, {'category': 'Owner', 'aspect': 'Owner', 'segment': 'when he came over to check on our problems was very dismissive', 'sentiment': 'negative'}, {'category': 'Discount', 'aspect': 'Discount', 'segment': 'offered a token 20 % discount on our bill', 'sentiment': 'positive'}]"
"when the bill came , he only took the discount off the food and not the drinks .",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Price', 'aspect': 'Bill', 'segment': 'when the bill came', 'sentiment': 'negative'}, {'category': 'Discount', 'aspect': 'Bill', 'segment': 'he only took the discount off the food and not the drinks', 'sentiment': 'negative'}]"
it was clear he didn ’ t really care .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Attitude', 'aspect': 'He', 'segment': ""it was clear he didn't really care"", 'sentiment': 'negative'}]"
– save yourself the waste of time & do not visit .,['RESTAURANT'],['GENERAL'],['0'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'save yourself the waste of time & do not visit', 'sentiment': 'negative'}]"
after sitting there with my empty glass for over 20 minutes i left .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Waiter', 'segment': 'after sitting there with my empty glass for over 20 minutes', 'sentiment': 'negative'}]"
i went home & looked them up online again where i discovered there is a link for a give away that does n ' t work so emailed the restaurant about the non existent service & deceptive link .,['RESTAURANT'],['MISCELLANEOUS'],['0'],"[{'category': 'Service', 'aspect': 'Emailed the restaurant', 'segment': 'i emailed the restaurant about the non existent service', 'sentiment': 'negative'}, {'category': 'Service', 'aspect': 'Deceptive link', 'segment': 'deceptive link', 'sentiment': 'negative'}]"
i never heard back from anyone more than a month ago .,['RESTAURANT'],['MISCELLANEOUS'],['0'],"[{'category': 'Communication', 'aspect': 'Customer Service', 'segment': 'i never heard back from anyone', 'sentiment': 'negative'}]"
after sitting at the bar for over 20 minutes the bar keep had made only 2 drinks & kept telling us she ' d be right with us .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Bar', 'segment': ""after sitting at the bar for over 20 minutes the bar keep had made only 2 drinks & kept telling us she ' d be right with us"", 'sentiment': 'negative'}]"
as of writing this i just tried their give away a link again & it still does n ' t work .,['RESTAURANT'],['MISCELLANEOUS'],['0'],"[{'category': 'Functionality', 'aspect': 'Link', 'segment': 'a link', 'sentiment': 'negative'}]"
always a winner .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'always a winner', 'sentiment': 'positive'}]"
she does n ' t make you feel welcome and treats you like an annoyance .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Atmosphere', 'aspect': 'Staff', 'segment': ""she does n't make you feel welcome and treats you like an annoyance"", 'sentiment': 'negative'}]"
"but she is very friendly with certain people , making it even more annoying .",['SERVICE'],['GENERAL'],['0'],[]
management should really take notice and train their waitstaff and teach them some proper manners .,"['SERVICE', 'SERVICE']","['GENERAL', 'GENERAL']","['0', '0']","[{'category': 'Management', 'aspect': 'Waitstaff', 'segment': 'management should really take notice and train their waitstaff', 'sentiment': 'negative'}, {'category': 'Management', 'aspect': 'Manners', 'segment': 'train their waitstaff and teach them some proper manners', 'sentiment': 'negative'}]"
they have been featured on the food network and they deserve it .,['RESTAURANT'],['MISCELLANEOUS'],['2'],"[{'category': 'Recognition', 'aspect': 'Food Network', 'segment': 'they have been featured on the food network', 'sentiment': 'positive'}, {'category': 'Quality', 'aspect': 'Food', 'segment': 'and they deserve it', 'sentiment': 'positive'}]"
does n ' t get any better than that .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': ""does n't get any better than that"", 'sentiment': 'positive'}]"
you can easily hear him though so it was a pleasant sound and not overbearing .,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Sound', 'aspect': 'Volume', 'segment': 'you can easily hear him though so it was a pleasant sound and not overbearing', 'sentiment': 'positive'}]"
not too fine thought that you feel uncomfortable and have to dress up .,['AMBIENCE'],['GENERAL'],['2'],"[{'category': 'Style_Options', 'aspect': 'Dining', 'segment': 'not too fine thought that you feel uncomfortable and have to dress up', 'sentiment': 'negative'}]"
"first off , the food came fast and all together : ) i like that . . . i hate the pretentiousness of things coming in one after the other .",['SERVICE'],['GENERAL'],['2'],"[{'category': 'Service', 'aspect': 'Food', 'segment': 'the food came fast and all together', 'sentiment': 'positive'}, {'category': 'General', 'aspect': 'Pretentiousness', 'segment': 'i hate the pretentiousness of things coming in one after the other', 'sentiment': 'negative'}]"
yummy .,['FOOD'],['QUALITY'],['2'],[]
not chewy at all .,['FOOD'],['QUALITY'],['2'],"[{'category': 'Quality', 'aspect': 'Chewiness', 'segment': 'not chewy at all', 'sentiment': 'negative'}]"
for desert we had the mango ginger creme brulee . . . oh la la yummy ! ! !,['FOOD'],['QUALITY'],['2'],"[{'category': 'Style_Options', 'aspect': 'Desert', 'segment': 'for desert we had the mango ginger creme brulee', 'sentiment': 'positive'}]"
melt in your mouth .,['FOOD'],['QUALITY'],['2'],[]
we are for sure coming back to this restaurant .,['RESTAURANT'],['GENERAL'],['2'],"[{'category': 'General', 'aspect': 'Restaurant', 'segment': 'we are for sure coming back to this restaurant', 'sentiment': 'positive'}]"
"it is sad there is not many people who frequent eating at places like these that look pricey because they are at the hotel . . . but they are definitely one you dont want to miss , esp if your in downtown san jose .",['RESTAURANT'],['GENERAL'],['2'],[]
we easily spent more than $ 40 per person ( not including alcohol ) and were still hungry .,"['RESTAURANT', 'FOOD']","['PRICES', 'STYLE_OPTIONS']","['0', '0']","[{'category': 'Cost', 'aspect': 'Price', 'segment': 'we easily spent more than $ 40 per person', 'sentiment': 'negative'}, {'category': 'Satisfaction', 'aspect': 'Hunger', 'segment': 'and were still hungry', 'sentiment': 'negative'}]"
i ' m astonished that this restaurant is categorized as $ $ $ rather than $ $ $ $ .,['RESTAURANT'],['PRICES'],['0'],"[{'category': 'Price', 'aspect': 'Restaurant', 'segment': ""I'm astonished that this restaurant is categorized as $ $ $ rather than $ $ $ $"", 'sentiment': 'negative'}]"
we put out name down and although there were open tables we were told that it ' d be a 30 minute wait .,['SERVICE'],['GENERAL'],['0'],"[{'category': 'Wait_Time', 'aspect': 'Time', 'segment': ""we were told that it ' d be a 30 minute wait"", 'sentiment': 'negative'}]"
"we went back to the restaurant and low and behold , we were seated at one of the tables that was available 30 minutes ago ! !",['SERVICE'],['GENERAL'],['0'],"[{'category': 'Service', 'aspect': 'Seating', 'segment': 'we were seated at one of the tables that was available 30 minutes ago', 'sentiment': 'positive'}]"
none that i can think of .,['RESTAURANT'],['GENERAL'],['0'],[]
